_id,cam_id,entry_count,timestamp
ObjectId(5ba10c7bf15cbb734787bd49),194,2,2018-09-18 14:32:27
ObjectId(5ba10e28f15cbb734787bded),185,1,2018-09-18 14:39:36
ObjectId(5ba11369f15cbb734787bff1),185,1,2018-09-18 15:02:01
ObjectId(5ba11a87f15cbb734787c2a1),185,1,2018-09-18 15:32:23
ObjectId(5ba11a95f15cbb734787c2a6),191,1,2018-09-18 15:32:37
ObjectId(5ba11c5ef15cbb734787c353),192,1,2018-09-18 15:40:14
ObjectId(5ba11c63f15cbb734787c355),194,1,2018-09-18 15:40:19
ObjectId(5ba11e26f15cbb734787c3ff),192,1,2018-09-18 15:47:50
ObjectId(5ba11fd7f15cbb734787c4a3),183,1,2018-09-18 15:55:03
ObjectId(5ba11fd9f15cbb734787c4a4),184,1,2018-09-18 15:55:05
ObjectId(5ba12362f15cbb734787c5fc),184,1,2018-09-18 16:10:10
ObjectId(5ba126eaf15cbb734787c754),184,1,2018-09-18 16:25:14
ObjectId(5ba12a71f15cbb734787c8ab),183,1,2018-09-18 16:40:17
ObjectId(5ba12a83f15cbb734787c8b2),191,2,2018-09-18 16:40:35
ObjectId(5ba12fb6f15cbb734787caaf),183,1,2018-09-18 17:02:46
ObjectId(5ba12fc8f15cbb734787cab6),191,1,2018-09-18 17:03:04
ObjectId(5ba13176f15cbb734787cb5b),183,2,2018-09-18 17:10:14
ObjectId(5ba13339f15cbb734787cc08),184,1,2018-09-18 17:17:45
ObjectId(5ba1387ef15cbb734787ce0d),185,1,2018-09-18 17:40:14
ObjectId(5ba1414ef15cbb734787d16e),191,1,2018-09-18 18:17:50
ObjectId(5ba144bdf15cbb734787d2bf),183,1,2018-09-18 18:32:29
ObjectId(5ba144d5f15cbb734787d2c9),194,1,2018-09-18 18:32:53
ObjectId(5ba14696f15cbb734787d375),194,1,2018-09-18 18:40:22
ObjectId(5ba14841f15cbb734787d418),184,1,2018-09-18 18:47:29
ObjectId(5ba14843f15cbb734787d419),185,6,2018-09-18 18:47:31
ObjectId(5ba14850f15cbb734787d41e),191,1,2018-09-18 18:47:44
ObjectId(5ba15641f15cbb734787d979),185,3,2018-09-18 19:47:13
ObjectId(5ba1626bf15cbb734787de2d),185,2,2018-09-18 20:39:07
ObjectId(5ba16b0ef15cbb734787e188),184,2,2018-09-18 21:15:58
ObjectId(5ba16cdff15cbb734787e23e),195,1,2018-09-18 21:23:43
ObjectId(5ba1a45ef15cbb734787f7b9),190,1,2018-09-19 01:20:30
ObjectId(5ba1b76af15cbb734787ff19),185,1,2018-09-19 02:41:46
ObjectId(5ba1baf1f15cbb7347880076),191,1,2018-09-19 02:56:49
ObjectId(5ba1baf3f15cbb7347880077),192,1,2018-09-19 02:56:51
ObjectId(5ba1baf8f15cbb7347880079),194,2,2018-09-19 02:56:56
ObjectId(5ba1bcaff15cbb7347880123),192,1,2018-09-19 03:04:15
